Latitude (decimal degrees): 24.464
Longitude (decimal degrees): 54.366
Elevation (m): 8.0
month,year
12,008
22,008
32,012
42,010
52,013
62,012
72,008
82,008
92,016
102,013
112,007
122,008
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
20080812:0500,34.43,72.34,532.0,501.74,224.0,438.6,1.34,254.0,99476.0
20080812:0600,34.78,71.76,729.0,604.42,256.0,448.72,2.12,263.0,99432.0
20080812:0700,35.14,71.18,882.0,680.46,266.0,458.83,2.9,271.0,99389.0
20080812:0800,35.5,70.6,991.0,776.51,235.0,468.95,3.68,279.0,99346.0
20080812:0900,35.25,71.13,981.0,724.4,269.0,471.72,4.17,288.0,99282.0
20080812:1000,35.0,71.65,891.0,628.41,305.0,474.48,4.65,298.0,99219.0
20080812:1100,34.75,72.18,786.0,638.08,259.0,477.25,5.13,307.0,99156.0
20080812:1200,34.56,71.16,598.0,534.05,240.0,470.87,5.19,315.0,99166.0
20080812:1300,34.37,70.13,389.0,428.19,185.0,464.48,5.24,322.0,99176.0
20080812:1400,34.17,69.11,170.0,244.81,107.0,458.1,5.3,329.0,99186.0
20080812:1500,33.94,69.51,0.0,0.0,0.0,453.87,4.74,331.0,99216.0
20080812:1600,33.71,69.92,0.0,-0.0,0.0,449.63,4.18,334.0,99246.0
20080812:1700,33.48,70.32,0.0,-0.0,0.0,445.4,3.63,336.0,99276.0
20080812:1800,33.35,70.16,0.0,-0.0,0.0,440.22,3.15,333.0,99252.0
20080812:1900,33.22,69.99,0.0,-0.0,0.0,435.03,2.68,329.0,99229.0
20080812:2000,33.08,69.83,0.0,-0.0,0.0,429.85,2.21,325.0,99206.0
20080812:2100,32.91,69.77,0.0,-0.0,0.0,426.28,1.97,320.0,99189.0
20080812:2200,32.74,69.7,0.0,-0.0,0.0,422.72,1.74,315.0,99173.0
20080812:2300,32.57,69.64,0.0,-0.0,0.0,419.15,1.5,309.0,99156.0
20080813:0000,32.46,70.02,0.0,-0.0,0.0,419.97,1.33,300.0,99199.0
20080813:0100,32.36,70.39,0.0,-0.0,0.0,420.78,1.16,291.0,99242.0
20080813:0200,32.25,70.77,0.0,-0.0,0.0,421.6,0.99,282.0,99286.0
20080813:0300,33.02,71.25,107.0,172.58,75.0,428.78,1.41,270.0,99312.0
20080813:0400,33.79,71.74,315.0,371.1,163.0,435.97,1.82,259.0,99339.0
20080813:0500,34.56,72.22,546.0,553.0,207.0,443.15,2.23,247.0,99366.0
20080813:0600,35.08,72.83,744.0,652.31,234.0,452.98,3.11,254.0,99329.0
20080813:0700,35.61,73.43,881.0,680.99,265.0,462.82,3.98,260.0,99292.0
20080813:0800,36.14,74.04,985.0,761.71,244.0,472.65,4.86,267.0,99256.0
20080813:0900,35.87,73.69,975.0,710.83,277.0,471.83,5.26,276.0,99216.0
20080813:1000,35.6,73.33,915.0,692.56,270.0,471.02,5.66,285.0,99176.0
20080813:1100,35.32,72.98,785.0,636.8,260.0,470.2,6.06,294.0,99136.0
20080813:1200,35.05,72.33,606.0,565.43,228.0,464.55,5.5,301.0,99143.0
20080813:1300,34.78,71.67,393.0,453.38,178.0,458.9,4.95,307.0,99149.0
20080813:1400,34.51,71.02,174.0,270.82,105.0,453.25,4.4,313.0,99156.0
20080813:1500,34.08,72.23,0.0,0.0,0.0,447.58,3.76,318.0,99193.0
20080813:1600,33.64,73.45,0.0,-0.0,0.0,441.92,3.11,323.0,99229.0
20080813:1700,33.2,74.66,0.0,-0.0,0.0,436.25,2.47,328.0,99266.0
20080813:1800,32.86,76.14,0.0,-0.0,0.0,431.18,2.16,320.0,99256.0
20080813:1900,32.52,77.61,0.0,-0.0,0.0,426.12,1.85,312.0,99246.0
20080813:2000,32.18,79.09,0.0,-0.0,0.0,421.05,1.54,303.0,99236.0
20080813:2100,32.03,79.93,0.0,-0.0,0.0,417.68,1.56,298.0,99216.0
20080813:2200,31.89,80.76,0.0,-0.0,0.0,414.32,1.58,293.0,99196.0
20080813:2300,31.74,81.6,0.0,-0.0,0.0,410.95,1.6,288.0,99176.0
20080814:0000,31.62,80.09,0.0,-0.0,0.0,407.22,1.31,245.0,99209.0
20080814:0100,31.51,78.58,0.0,-0.0,0.0,403.48,1.02,203.0,99242.0
20080814:0200,31.39,77.07,0.0,-0.0,0.0,399.75,0.73,160.0,99276.0
20080814:0300,32.13,77.2,105.0,168.38,74.0,407.85,1.63,173.0,99312.0
20080814:0400,32.87,77.34,328.0,430.8,152.0,415.95,2.53,186.0,99349.0
20080814:0500,33.61,77.47,555.0,584.81,197.0,424.05,3.43,199.0,99386.0
20080814:0600,34.34,77.4,752.0,677.25,223.0,434.22,4.08,211.0,99359.0
20080814:0700,35.07,77.34,881.0,680.43,266.0,444.38,4.73,223.0,99332.0
20080814:0800,35.8,77.27,984.0,762.34,243.0,454.55,5.38,236.0,99306.0
20080814:0900,35.49,78.08,1001.0,780.87,235.0,457.0,5.46,251.0,99266.0
20080814:1000,35.17,78.9,904.0,666.6,284.0,459.45,5.54,265.0,99226.0
20080814:1100,34.85,79.71,805.0,699.98,229.0,461.9,5.61,280.0,99186.0
20080814:1200,34.54,79.74,604.0,565.55,227.0,454.7,5.2,289.0,99209.0
20080814:1300,34.23,79.76,385.0,425.9,184.0,447.5,4.78,298.0,99232.0
20080814:1400,33.92,79.79,158.0,202.26,107.0,440.3,4.36,306.0,99256.0
20080814:1500,33.44,80.43,0.0,0.0,0.0,437.2,3.89,313.0,99306.0
20080814:1600,32.95,81.08,0.0,-0.0,0.0,434.1,3.41,320.0,99356.0
20080814:1700,32.47,81.72,0.0,-0.0,0.0,431.0,2.94,327.0,99406.0
20080814:1800,32.19,81.89,0.0,-0.0,0.0,426.13,2.52,322.0,99386.0
20080814:1900,31.91,82.07,0.0,-0.0,0.0,421.27,2.11,318.0,99366.0
20080814:2000,31.63,82.24,0.0,-0.0,0.0,416.4,1.7,313.0,99346.0
20080814:2100,31.46,82.39,0.0,-0.0,0.0,412.33,1.61,308.0,99339.0
20080814:2200,31.3,82.53,0.0,-0.0,0.0,408.27,1.52,303.0,99332.0
20080814:2300,31.13,82.68,0.0,-0.0,0.0,404.2,1.43,298.0,99326.0
20080815:0000,31.06,82.62,0.0,-0.0,0.0,406.97,1.36,263.0,99386.0
20080815:0100,31.0,82.57,0.0,-0.0,0.0,409.73,1.29,227.0,99446.0
20080815:0200,30.93,82.51,0.0,-0.0,0.0,412.5,1.21,192.0,99506.0
20080815:0300,31.5,81.94,99.0,136.76,74.0,420.07,2.04,195.0,99549.0
20080815:0400,32.08,81.37,306.0,341.1,167.0,427.63,2.86,197.0,99592.0
20080815:0500,32.65,80.8,536.0,521.82,217.0,435.2,3.68,200.0,99635.0
20080815:0600,33.26,79.99,743.0,652.27,234.0,444.27,3.81,214.0,99589.0
20080815:0700,33.87,79.18,890.0,706.47,252.0,453.33,3.94,227.0,99542.0
20080815:0800,34.48,78.37,984.0,761.98,244.0,462.4,4.07,240.0,99496.0
20080815:0900,34.2,79.16,1000.0,780.67,235.0,465.18,4.23,257.0,99446.0
20080815:1000,33.92,79.96,961.0,826.87,193.0,467.97,4.38,273.0,99396.0
20080815:1100,33.63,80.75,795.0,673.35,242.0,470.75,4.54,290.0,99346.0
20080815:1200,33.23,79.99,609.0,586.78,219.0,466.15,4.71,297.0,99362.0
20080815:1300,32.83,79.22,402.0,502.55,166.0,461.55,4.88,305.0,99379.0
20080815:1400,32.42,78.46,168.0,256.57,104.0,456.95,5.05,312.0,99396.0
20080815:1500,32.2,77.9,0.0,0.0,0.0,452.18,4.76,316.0,99436.0
20080815:1600,31.97,77.35,0.0,-0.0,0.0,447.42,4.47,320.0,99476.0
20080815:1700,31.75,76.79,0.0,-0.0,0.0,442.65,4.18,324.0,99516.0
20080815:1800,31.66,77.01,0.0,-0.0,0.0,436.77,3.84,320.0,99496.0
20080815:1900,31.58,77.22,0.0,-0.0,0.0,430.88,3.51,317.0,99476.0
20080815:2000,31.49,77.44,0.0,-0.0,0.0,425.0,3.17,313.0,99456.0
20080815:2100,31.41,77.28,0.0,-0.0,0.0,420.4,3.03,310.0,99432.0
20080815:2200,31.33,77.13,0.0,-0.0,0.0,415.8,2.89,307.0,99409.0
20080815:2300,31.25,76.97,0.0,-0.0,0.0,411.2,2.74,303.0,99386.0
20080816:0000,31.04,73.89,0.0,-0.0,0.0,408.63,2.31,303.0,99449.0
20080816:0100,30.84,70.82,0.0,-0.0,0.0,406.07,1.87,304.0,99512.0
20080816:0200,30.63,67.74,0.0,-0.0,0.0,403.5,1.43,304.0,99576.0
20080816:0300,31.22,67.79,108.0,192.82,73.0,409.22,1.34,285.0,99609.0
20080816:0400,31.81,67.83,326.0,430.53,151.0,414.93,1.24,267.0,99642.0
20080816:0500,32.4,67.88,520.0,471.77,232.0,420.65,1.14,249.0,99675.0
20080816:0600,32.99,68.43,722.0,592.62,260.0,433.85,1.83,259.0,99622.0
20080816:0700,33.59,68.98,870.0,654.99,279.0,447.05,2.51,269.0,99569.0
20080816:0800,34.18,69.53,962.0,707.01,276.0,460.25,3.2,279.0,99516.0
20080816:0900,33.87,70.64,989.0,751.9,253.0,460.3,3.93,290.0,99466.0
20080816:1000,33.56,71.75,912.0,692.21,270.0,460.35,4.66,301.0,99416.0
20080816:1100,33.24,72.86,784.0,649.1,252.0,460.4,5.39,312.0,99366.0
20080816:1200,32.76,72.56,607.0,585.57,219.0,452.9,5.62,316.0,99369.0
20080816:1300,32.28,72.27,393.0,475.18,171.0,445.4,5.84,321.0,99372.0
20080816:1400,31.8,71.97,171.0,283.77,101.0,437.9,6.07,326.0,99376.0
20080816:1500,31.66,71.72,0.0,0.0,0.0,433.12,5.56,330.0,99422.0
20080816:1600,31.51,71.48,0.0,-0.0,0.0,428.33,5.05,334.0,99469.0
20080816:1700,31.37,71.23,0.0,-0.0,0.0,423.55,4.54,337.0,99516.0
20080816:1800,31.17,72.24,0.0,-0.0,0.0,418.55,4.01,340.0,99492.0
20080816:1900,30.98,73.26,0.0,-0.0,0.0,413.55,3.49,343.0,99469.0
20080816:2000,30.78,74.27,0.0,-0.0,0.0,408.55,2.97,345.0,99446.0
20080816:2100,30.61,75.18,0.0,-0.0,0.0,406.27,2.73,350.0,99422.0
20080816:2200,30.43,76.09,0.0,-0.0,0.0,403.98,2.5,355.0,99399.0
20080816:2300,30.26,77.0,0.0,-0.0,0.0,401.7,2.26,0.0,99376.0
20080817:0000,30.35,78.21,0.0,-0.0,0.0,407.13,2.31,11.0,99452.0
20080817:0100,30.44,79.41,0.0,-0.0,0.0,412.57,2.36,22.0,99529.0
20080817:0200,30.53,80.62,0.0,-0.0,0.0,418.0,2.41,33.0,99605.0
20080817:0300,31.34,80.74,96.0,133.16,72.0,427.68,2.63,54.0,99639.0
20080817:0400,32.16,80.87,304.0,340.37,166.0,437.37,2.85,74.0,99672.0
20080817:0500,32.97,80.99,528.0,500.33,223.0,447.05,3.06,94.0,99705.0
20080817:0600,33.55,79.18,734.0,627.89,245.0,457.8,2.56,101.0,99652.0
20080817:0700,34.14,77.37,879.0,679.97,266.0,468.55,2.05,107.0,99599.0
20080817:0800,34.73,75.56,972.0,734.5,260.0,479.3,1.54,114.0,99546.0
20080817:0900,34.79,77.0,972.0,710.82,277.0,479.67,1.35,81.0,99506.0
20080817:1000,34.85,78.43,905.0,679.22,276.0,480.03,1.16,48.0,99466.0
20080817:1100,34.9,79.87,774.0,623.58,264.0,480.4,0.97,15.0,99426.0
20080817:1200,34.93,82.68,595.0,552.61,230.0,476.18,1.75,9.0,99449.0
20080817:1300,34.96,85.48,382.0,438.98,178.0,471.97,2.53,2.0,99472.0
20080817:1400,34.98,88.29,149.0,184.55,104.0,467.75,3.31,356.0,99496.0
20080817:1500,34.73,87.5,0.0,0.0,0.0,466.93,3.31,5.0,99542.0
20080817:1600,34.47,86.71,0.0,-0.0,0.0,466.12,3.31,14.0,99589.0
20080817:1700,34.21,85.92,0.0,-0.0,0.0,465.3,3.31,24.0,99635.0
20080817:1800,34.2,84.93,0.0,-0.0,0.0,460.35,3.11,33.0,99622.0
20080817:1900,34.19,83.93,0.0,-0.0,0.0,455.4,2.91,43.0,99609.0
20080817:2000,34.18,82.94,0.0,-0.0,0.0,450.45,2.7,52.0,99595.0
20080817:2100,34.11,82.57,0.0,-0.0,0.0,445.75,2.67,59.0,99579.0
20080817:2200,34.04,82.19,0.0,-0.0,0.0,441.05,2.63,66.0,99562.0
20080817:2300,33.97,81.82,0.0,-0.0,0.0,436.35,2.59,72.0,99546.0
20080818:0000,33.65,82.39,0.0,-0.0,0.0,432.33,2.28,89.0,99629.0
20080818:0100,33.33,82.97,0.0,-0.0,0.0,428.32,1.96,107.0,99712.0
20080818:0200,33.0,83.54,0.0,-0.0,0.0,424.3,1.64,124.0,99795.0
20080818:0300,33.77,83.24,100.0,156.47,72.0,429.33,1.61,130.0,99845.0
20080818:0400,34.55,82.94,308.0,361.02,162.0,434.37,1.59,135.0,99895.0
20080818:0500,35.32,82.64,528.0,501.04,223.0,439.4,1.56,141.0,99945.0
20080818:0600,35.53,80.55,729.0,615.67,250.0,448.67,1.24,84.0,99909.0
20080818:0700,35.74,78.47,869.0,655.06,279.0,457.93,0.92,26.0,99872.0
20080818:0800,35.95,76.38,987.0,776.53,235.0,467.2,0.61,329.0,99835.0
20080818:0900,35.68,77.69,987.0,751.61,253.0,469.92,1.4,334.0,99789.0
20080818:1000,35.41,79.01,899.0,665.15,284.0,472.63,2.19,339.0,99742.0
20080818:1100,35.13,80.32,781.0,648.24,252.0,475.35,2.98,345.0,99695.0
20080818:1200,35.46,79.28,606.0,595.45,214.0,468.42,3.34,352.0,99709.0
20080818:1300,35.79,78.23,377.0,428.42,179.0,461.48,3.71,359.0,99722.0
20080818:1400,36.12,77.19,164.0,269.79,99.0,454.55,4.07,5.0,99735.0
20080818:1500,35.94,75.79,0.0,0.0,0.0,448.75,4.19,13.0,99775.0
20080818:1600,35.75,74.38,0.0,-0.0,0.0,442.95,4.32,20.0,99815.0
20080818:1700,35.56,72.98,0.0,-0.0,0.0,437.15,4.44,28.0,99855.0
20080818:1800,35.4,72.99,0.0,-0.0,0.0,433.28,4.12,35.0,99842.0
20080818:1900,35.25,72.99,0.0,-0.0,0.0,429.42,3.8,42.0,99829.0
20080818:2000,35.09,73.0,0.0,0.0,0.0,425.55,3.48,49.0,99815.0
20080818:2100,34.8,73.34,0.0,-0.0,0.0,422.28,3.22,64.0,99799.0
20080818:2200,34.5,73.67,0.0,-0.0,0.0,419.02,2.97,79.0,99782.0
20080818:2300,34.21,74.01,0.0,-0.0,0.0,415.75,2.72,94.0,99765.0
20080819:0000,33.89,73.02,0.0,-0.0,0.0,411.62,2.91,116.0,99855.0
20080819:0100,33.58,72.02,0.0,-0.0,0.0,407.48,3.1,138.0,99945.0
20080819:0200,33.26,71.03,0.0,-0.0,0.0,403.35,3.3,159.0,100035.0
20080819:0300,33.82,68.73,104.0,185.72,71.0,409.13,3.2,166.0,100062.0
20080819:0400,34.38,66.43,315.0,389.21,158.0,414.92,3.09,172.0,100088.0
20080819:0500,34.94,64.13,542.0,551.11,207.0,420.7,2.99,179.0,100115.0
20080819:0600,35.29,61.72,721.0,591.87,261.0,431.02,2.61,206.0,100058.0
20080819:0700,35.65,59.32,858.0,630.12,291.0,441.33,2.23,234.0,100002.0
20080819:0800,36.0,56.91,944.0,667.75,298.0,451.65,1.85,261.0,99945.0
20080819:0900,35.89,60.61,975.0,723.84,269.0,454.82,2.5,281.0,99889.0
20080819:1000,35.78,64.3,792.0,426.82,398.0,457.98,3.15,300.0,99832.0
20080819:1100,35.67,68.0,762.0,599.36,274.0,461.15,3.81,320.0,99775.0
20080819:1200,35.76,69.16,597.0,571.57,222.0,456.3,3.99,326.0,99782.0
20080819:1300,35.85,70.32,383.0,461.33,171.0,451.45,4.17,332.0,99789.0
20080819:1400,35.93,71.48,161.0,264.77,98.0,446.6,4.34,338.0,99795.0
20080819:1500,35.45,72.52,0.0,0.0,0.0,441.17,4.32,346.0,99825.0
20080819:1600,34.97,73.56,0.0,-0.0,0.0,435.73,4.29,355.0,99855.0
20080819:1700,34.49,74.6,0.0,-0.0,0.0,430.3,4.26,3.0,99885.0
20080819:1800,34.21,75.05,0.0,-0.0,0.0,426.4,3.73,14.0,99859.0
20080819:1900,33.94,75.51,0.0,-0.0,0.0,422.5,3.2,24.0,99832.0
20080819:2000,33.66,75.96,0.0,0.0,0.0,418.6,2.68,34.0,99805.0
20080819:2100,33.4,76.49,0.0,-0.0,0.0,415.65,2.33,60.0,99789.0
20080819:2200,33.13,77.03,0.0,-0.0,0.0,412.7,1.99,86.0,99772.0
20080819:2300,32.87,77.56,0.0,-0.0,0.0,409.75,1.64,112.0,99755.0
20080820:0000,32.94,74.86,0.0,-0.0,0.0,409.38,2.36,131.0,99805.0
20080820:0100,33.01,72.15,0.0,-0.0,0.0,409.02,3.08,149.0,99855.0
20080820:0200,33.07,69.45,0.0,-0.0,0.0,408.65,3.79,168.0,99905.0
20080820:0300,33.92,66.89,77.0,62.35,66.0,414.58,4.31,174.0,99938.0
20080820:0400,34.78,64.32,307.0,357.89,163.0,420.52,4.82,180.0,99972.0
20080820:0500,35.63,61.76,567.0,645.81,175.0,426.45,5.34,187.0,100005.0
20080820:0600,35.96,60.66,771.0,749.64,189.0,434.83,4.77,200.0,99968.0
20080820:0700,36.29,59.55,924.0,812.05,194.0,443.22,4.21,214.0,99932.0
20080820:0800,36.62,58.45,959.0,706.75,276.0,451.6,3.64,228.0,99895.0
20080820:0900,36.33,60.9,990.0,765.84,244.0,454.88,3.49,251.0,99835.0
20080820:1000,36.03,63.34,911.0,704.26,262.0,458.17,3.33,275.0,99775.0
20080820:1100,35.73,65.79,786.0,670.96,241.0,461.45,3.17,298.0,99715.0
20080820:1200,35.74,65.37,611.0,627.12,201.0,455.05,3.03,306.0,99735.0
20080820:1300,35.75,64.96,381.0,459.67,171.0,448.65,2.88,314.0,99755.0
20080820:1400,35.76,64.54,164.0,293.74,95.0,442.25,2.73,322.0,99775.0
20080820:1500,35.28,65.49,0.0,0.0,0.0,438.25,2.56,342.0,99825.0
20080820:1600,34.8,66.45,0.0,-0.0,0.0,434.25,2.38,1.0,99875.0
20080820:1700,34.32,67.4,0.0,-0.0,0.0,430.25,2.21,21.0,99925.0
20080820:1800,34.06,68.96,0.0,-0.0,0.0,426.42,2.05,43.0,99925.0
20080820:1900,33.81,70.51,0.0,-0.0,0.0,422.58,1.89,66.0,99925.0
20080820:2000,33.55,72.07,0.0,0.0,0.0,418.75,1.72,88.0,99925.0
20080820:2100,33.59,73.21,0.0,-0.0,0.0,415.52,2.24,110.0,99912.0
20080820:2200,33.64,74.35,0.0,-0.0,0.0,412.28,2.76,133.0,99899.0
20080820:2300,33.68,75.49,0.0,-0.0,0.0,409.05,3.28,155.0,99885.0
20080821:0000,33.66,68.25,0.0,-0.0,0.0,406.1,4.2,161.0,99952.0
20080821:0100,33.64,61.0,0.0,-0.0,0.0,403.15,5.12,167.0,100018.0
20080821:0200,33.61,53.76,0.0,-0.0,0.0,400.2,6.04,173.0,100085.0
20080821:0300,34.07,53.07,102.0,176.97,71.0,405.15,6.34,175.0,100135.0
20080821:0400,34.52,52.39,320.0,418.6,152.0,410.1,6.63,176.0,100185.0
20080821:0500,34.98,51.7,546.0,570.86,200.0,415.05,6.92,178.0,100235.0
20080821:0600,35.49,50.34,735.0,639.57,239.0,423.83,6.16,185.0,100202.0
20080821:0700,36.0,48.99,867.0,654.75,279.0,432.62,5.4,193.0,100168.0
20080821:0800,36.51,47.63,931.0,641.23,312.0,441.4,4.63,201.0,100135.0
20080821:0900,36.26,50.71,962.0,696.97,284.0,444.92,3.84,221.0,100082.0
20080821:1000,36.0,53.8,885.0,639.2,297.0,448.43,3.05,241.0,100028.0
20080821:1100,35.74,56.88,775.0,646.68,251.0,451.95,2.26,261.0,99975.0
20080821:1200,35.87,57.86,605.0,614.05,205.0,445.47,2.04,274.0,99975.0
20080821:1300,35.99,58.85,376.0,449.24,172.0,438.98,1.81,287.0,99975.0
20080821:1400,36.11,59.83,160.0,284.74,94.0,432.5,1.59,300.0,99975.0
20080821:1500,35.62,61.96,0.0,-0.0,0.0,430.52,1.4,336.0,100015.0
20080821:1600,35.12,64.08,0.0,-0.0,0.0,428.53,1.21,12.0,100055.0
20080821:1700,34.63,66.21,0.0,-0.0,0.0,426.55,1.02,48.0,100095.0
20080821:1800,34.52,66.88,0.0,-0.0,0.0,422.1,1.49,80.0,100075.0
20080821:1900,34.41,67.56,0.0,-0.0,0.0,417.65,1.95,111.0,100055.0
20080821:2000,34.29,68.23,0.0,0.0,0.0,413.2,2.41,142.0,100035.0
20080821:2100,34.32,66.71,0.0,-0.0,0.0,408.97,3.04,154.0,100012.0
20080821:2200,34.35,65.2,0.0,-0.0,0.0,404.73,3.67,165.0,99988.0
20080821:2300,34.38,63.68,0.0,-0.0,0.0,400.5,4.3,177.0,99965.0
20080822:0000,34.05,59.79,0.0,-0.0,0.0,396.13,4.6,181.0,100022.0
20080822:0100,33.73,55.89,0.0,-0.0,0.0,391.77,4.9,186.0,100078.0
20080822:0200,33.4,52.0,0.0,-0.0,0.0,387.4,5.2,190.0,100135.0
20080822:0300,34.16,51.42,106.0,206.98,70.0,393.37,5.15,192.0,100185.0
20080822:0400,34.92,50.84,319.0,417.17,152.0,399.33,5.11,194.0,100235.0
20080822:0500,35.68,50.26,554.0,603.1,189.0,405.3,5.06,197.0,100285.0
20080822:0600,35.99,50.51,747.0,675.14,224.0,415.77,4.51,212.0,100235.0
20080822:0700,36.3,50.76,890.0,720.09,244.0,426.23,3.96,227.0,100185.0
20080822:0800,36.61,51.01,968.0,734.27,260.0,436.7,3.41,242.0,100135.0
20080822:0900,36.26,51.77,982.0,751.47,252.0,440.87,3.43,263.0,100062.0
20080822:1000,35.9,52.54,898.0,677.4,276.0,445.03,3.44,283.0,99988.0
20080822:1100,35.54,53.3,769.0,633.48,257.0,449.2,3.46,304.0,99915.0
20080822:1200,35.49,53.98,596.0,591.71,212.0,440.88,3.06,310.0,99909.0
20080822:1300,35.44,54.65,379.0,474.21,165.0,432.57,2.66,316.0,99902.0
20080822:1400,35.39,55.33,156.0,275.57,93.0,424.25,2.26,321.0,99895.0
20080822:1500,34.9,57.0,0.0,-0.0,0.0,420.92,1.78,346.0,99922.0
20080822:1600,34.4,58.68,0.0,-0.0,0.0,417.58,1.31,10.0,99948.0
20080822:1700,33.91,60.35,0.0,-0.0,0.0,414.25,0.83,34.0,99975.0
20080822:1800,33.71,61.62,0.0,-0.0,0.0,411.17,1.19,73.0,99955.0
20080822:1900,33.51,62.9,0.0,-0.0,0.0,408.08,1.55,112.0,99935.0
20080822:2000,33.3,64.17,0.0,0.0,0.0,405.0,1.92,151.0,99915.0
20080822:2100,33.37,64.87,0.0,-0.0,0.0,402.68,2.38,161.0,99902.0
20080822:2200,33.43,65.57,0.0,-0.0,0.0,400.37,2.84,171.0,99889.0
20080822:2300,33.5,66.27,0.0,-0.0,0.0,398.05,3.3,180.0,99875.0
20080823:0000,33.34,64.69,0.0,-0.0,0.0,397.68,3.5,181.0,99919.0
20080823:0100,33.19,63.1,0.0,-0.0,0.0,397.32,3.71,182.0,99962.0
20080823:0200,33.03,61.52,0.0,-0.0,0.0,396.95,3.92,183.0,100005.0
20080823:0300,33.83,60.03,105.0,208.46,69.0,403.17,4.19,189.0,100032.0
20080823:0400,34.64,58.54,325.0,448.3,146.0,409.38,4.46,194.0,100058.0
20080823:0500,35.44,57.05,545.0,570.9,200.0,415.6,4.73,200.0,100085.0
20080823:0600,35.86,56.21,718.0,591.9,260.0,427.6,4.59,216.0,100038.0
20080823:0700,36.29,55.37,798.0,490.99,358.0,439.6,4.45,231.0,99992.0
20080823:0800,36.72,54.53,930.0,641.69,312.0,451.6,4.3,247.0,99945.0
20080823:0900,36.29,57.06,944.0,656.69,307.0,455.15,4.4,264.0,99892.0
20080823:1000,35.85,59.6,897.0,677.59,276.0,458.7,4.5,281.0,99839.0
20080823:1100,35.41,62.13,767.0,632.66,257.0,462.25,4.59,298.0,99785.0
20080823:1200,35.28,62.74,578.0,536.76,231.0,455.15,4.22,309.0,99785.0
20080823:1300,35.14,63.35,368.0,437.12,172.0,448.05,3.85,319.0,99785.0
20080823:1400,35.0,63.96,93.0,39.93,84.0,440.95,3.48,329.0,99785.0
20080823:1500,34.68,64.5,0.0,-0.0,0.0,437.62,3.14,343.0,99809.0
20080823:1600,34.36,65.03,0.0,-0.0,0.0,434.28,2.8,356.0,99832.0
20080823:1700,34.04,65.57,0.0,-0.0,0.0,430.95,2.47,10.0,99855.0
20080823:1800,33.7,65.99,0.0,-0.0,0.0,423.43,2.17,44.0,99822.0
20080823:1900,33.37,66.4,0.0,-0.0,0.0,415.92,1.88,78.0,99789.0
20080823:2000,33.03,66.82,0.0,0.0,0.0,408.4,1.59,112.0,99755.0
20080823:2100,32.97,69.2,0.0,-0.0,0.0,406.35,2.1,128.0,99745.0
20080823:2200,32.92,71.58,0.0,-0.0,0.0,404.3,2.61,144.0,99735.0
20080823:2300,32.86,73.96,0.0,-0.0,0.0,402.25,3.12,160.0,99725.0
20080824:0000,32.91,69.05,0.0,-0.0,0.0,400.62,3.72,164.0,99789.0
20080824:0100,32.96,64.15,0.0,-0.0,0.0,398.98,4.32,168.0,99852.0
20080824:0200,33.01,59.24,0.0,-0.0,0.0,397.35,4.92,172.0,99915.0
20080824:0300,33.81,57.75,98.0,169.13,69.0,402.43,5.05,174.0,99958.0
20080824:0400,34.61,56.27,315.0,409.27,152.0,407.52,5.18,176.0,100002.0
20080824:0500,35.41,54.78,544.0,570.11,200.0,412.6,5.31,177.0,100045.0
20080824:0600,35.72,54.6,733.0,639.17,239.0,421.37,4.33,186.0,100012.0
20080824:0700,36.03,54.42,874.0,680.33,265.0,430.13,3.35,195.0,99978.0
20080824:0800,36.34,54.24,966.0,733.97,260.0,438.9,2.37,203.0,99945.0
20080824:0900,36.03,57.01,959.0,695.88,285.0,443.12,2.34,249.0,99899.0
20080824:1000,35.71,59.77,910.0,716.09,255.0,447.33,2.32,294.0,99852.0
20080824:1100,35.39,62.54,773.0,656.76,245.0,451.55,2.29,339.0,99805.0
20080824:1200,35.35,62.5,598.0,611.9,204.0,442.62,2.23,343.0,99822.0
20080824:1300,35.31,62.45,379.0,496.15,158.0,433.68,2.16,348.0,99839.0
20080824:1400,35.26,62.41,143.0,225.14,93.0,424.75,2.1,352.0,99855.0
20080824:1500,34.92,64.08,0.0,-0.0,0.0,422.75,2.12,4.0,99892.0
20080824:1600,34.57,65.76,0.0,-0.0,0.0,420.75,2.15,17.0,99929.0
20080824:1700,34.22,67.43,0.0,-0.0,0.0,418.75,2.18,30.0,99965.0
20080824:1800,33.96,68.02,0.0,-0.0,0.0,416.25,2.05,55.0,99945.0
20080824:1900,33.7,68.61,0.0,-0.0,0.0,413.75,1.91,81.0,99925.0
20080824:2000,33.43,69.2,0.0,0.0,0.0,411.25,1.78,107.0,99905.0
20080824:2100,33.29,69.51,0.0,-0.0,0.0,408.23,2.33,124.0,99895.0
20080824:2200,33.15,69.82,0.0,-0.0,0.0,405.22,2.88,141.0,99885.0
20080824:2300,33.01,70.13,0.0,-0.0,0.0,402.2,3.43,159.0,99875.0
20080825:0000,32.76,65.16,0.0,-0.0,0.0,399.82,3.88,160.0,99972.0
20080825:0100,32.51,60.19,0.0,-0.0,0.0,397.43,4.33,162.0,100068.0
20080825:0200,32.26,55.22,0.0,-0.0,0.0,395.05,4.77,164.0,100165.0
20080825:0300,32.78,55.3,97.0,164.47,69.0,399.6,4.74,164.0,100218.0
